landmark,frame,x,y
LEFT_HIP,7,649.91,404.40
LEFT_HIP,8,649.68,404.83
LEFT_HIP,9,615.13,390.42
LEFT_HIP,10,585.20,382.98
LEFT_HIP,11,584.69,379.79
LEFT_HIP,12,581.78,369.12
LEFT_HIP,13,558.02,361.27
LEFT_HIP,14,557.74,360.01
LEFT_HIP,15,580.41,365.95
LEFT_HIP,16,609.24,359.76
LEFT_HIP,17,628.82,348.84
LEFT_HIP,18,643.14,344.63
LEFT_HIP,19,645.19,337.82
LEFT_HIP,20,643.90,337.32
LEFT_HIP,21,659.55,339.43
LEFT_HIP,22,667.85,339.26
LEFT_HIP,23,658.10,342.29
LEFT_HIP,24,638.26,340.51
LEFT_HIP,25,615.48,340.01
LEFT_HIP,26,613.45,339.00
LEFT_HIP,27,592.70,341.29
LEFT_HIP,28,566.57,341.50
LEFT_HIP,29,606.09,335.68
LEFT_HIP,30,562.70,349.74
LEFT_HIP,31,580.05,355.73
LEFT_HIP,32,580.08,355.77
LEFT_HIP,33,612.38,357.34
LEFT_HIP,34,627.56,364.63
LEFT_HIP,35,656.80,355.17
LEFT_HIP,36,669.60,357.37
LEFT_HIP,37,663.46,361.93
LEFT_HIP,38,663.36,362.08
LEFT_HIP,39,629.50,366.85
LEFT_HIP,40,607.22,369.13
LEFT_HIP,41,590.55,371.18
LEFT_HIP,42,589.43,358.28
LEFT_HIP,43,565.16,353.38
LEFT_HIP,44,594.17,358.73
LEFT_HIP,45,598.68,367.54
LEFT_HIP,46,615.39,382.46
LEFT_HIP,47,636.53,386.68
LEFT_HIP,48,659.92,373.27
LEFT_HIP,49,658.92,372.93
LEFT_HIP,50,672.29,367.72
LEFT_HIP,51,647.31,375.04
LEFT_HIP,52,617.13,371.90
LEFT_HIP,53,602.93,377.69
LEFT_HIP,54,567.80,354.22
LEFT_HIP,55,568.29,354.33
LEFT_HIP,56,555.04,353.64
LEFT_HIP,57,568.55,350.55
LEFT_HIP,58,580.36,350.44
LEFT_HIP,59,600.06,351.05
LEFT_HIP,60,624.55,353.10
LEFT_HIP,61,622.91,351.84
LEFT_HIP,62,632.23,347.16
LEFT_HIP,63,644.97,352.98
LEFT_HIP,64,641.59,344.00
LEFT_HIP,65,619.38,338.60
LEFT_HIP,66,594.80,341.21
LEFT_HIP,67,593.15,337.06
LEFT_HIP,68,608.54,340.42
LEFT_HIP,69,583.76,347.98
LEFT_HIP,70,614.80,323.41
LEFT_HIP,71,609.04,335.08
LEFT_HIP,72,622.54,339.83
LEFT_HIP,73,621.99,340.21
LEFT_HIP,74,628.38,321.30
LEFT_HIP,75,643.28,342.71
LEFT_HIP,76,654.10,345.14
LEFT_HIP,77,652.54,352.19
LEFT_HIP,78,652.70,352.00
LEFT_HIP,79,630.22,347.44
LEFT_HIP,80,606.12,346.75
LEFT_HIP,83,585.76,357.49
LEFT_HIP,84,585.86,355.73
LEFT_HIP,85,590.45,353.90
LEFT_HIP,86,604.45,348.03
LEFT_HIP,87,608.20,335.02
LEFT_HIP,89,630.27,318.98
LEFT_HIP,90,630.72,319.53
LEFT_HIP,91,641.83,338.72
LEFT_HIP,92,641.95,338.21
LEFT_HIP,93,673.63,360.07
LEFT_HIP,94,670.10,350.18
LEFT_HIP,95,679.84,320.13
LEFT_HIP,96,680.58,316.24
LEFT_HIP,97,664.80,355.29
LEFT_HIP,98,620.19,344.58
LEFT_HIP,99,617.97,334.83
LEFT_HIP,103,626.04,364.31
LEFT_HIP,104,632.13,368.56
LEFT_HIP,105,638.34,370.58
LEFT_HIP,106,650.78,345.82
LEFT_HIP,107,665.58,360.50
LEFT_HIP,108,663.32,361.65
LEFT_HIP,109,653.52,338.37
LEFT_HIP,111,638.30,345.47
LEFT_HIP,112,663.90,345.97
LEFT_HIP,113,667.84,340.47
LEFT_HIP,114,634.89,332.74
LEFT_HIP,115,643.59,341.20
LEFT_HIP,116,666.73,378.45
LEFT_HIP,117,661.64,363.21
LEFT_HIP,118,644.10,368.71
LEFT_HIP,119,644.70,368.48
LEFT_HIP,120,651.16,363.26
LEFT_HIP,121,651.72,356.98
LEFT_HIP,122,631.49,374.64
LEFT_HIP,125,660.86,337.00
LEFT_HIP,127,650.77,370.77
LEFT_HIP,128,657.67,379.75
LEFT_HIP,129,663.72,366.33
LEFT_HIP,130,679.84,368.28
LEFT_HIP,131,675.87,368.04
LEFT_HIP,132,691.03,353.38
LEFT_HIP,133,691.93,361.00
LEFT_HIP,134,669.65,347.37
LEFT_HIP,135,689.88,343.12
LEFT_HIP,136,715.68,365.18
LEFT_HIP,137,723.34,370.18
LEFT_HIP,138,731.12,371.99
LEFT_HIP,140,743.66,374.20
LEFT_HIP,141,742.00,373.09
LEFT_HIP,142,738.79,370.46
LEFT_HIP,143,738.96,370.36
LEFT_HIP,144,720.04,370.70
LEFT_HIP,145,704.60,363.41
LEFT_HIP,146,702.85,361.68
LEFT_HIP,147,706.84,366.62
LEFT_HIP,148,678.21,366.34
LEFT_HIP,149,683.44,365.84
LEFT_HIP,150,668.96,370.97
LEFT_HIP,151,659.59,365.76
LEFT_HIP,152,663.25,371.52
LEFT_HIP,153,672.93,364.74
LEFT_HIP,154,671.80,367.42
LEFT_HIP,155,693.07,366.45
LEFT_HIP,156,715.11,362.38
LEFT_HIP,157,723.68,376.26
LEFT_HIP,158,726.85,374.61
LEFT_HIP,159,736.60,372.52
LEFT_HIP,160,736.48,372.08
LEFT_HIP,161,734.64,372.09
LEFT_HIP,162,731.80,377.23
LEFT_HIP,163,726.77,380.87
LEFT_HIP,164,715.77,384.64
LEFT_HIP,165,704.40,393.07
LEFT_HIP,166,704.27,392.76
LEFT_HIP,167,680.17,390.61
LEFT_HIP,168,663.82,395.58
LEFT_HIP,169,644.76,392.19
LEFT_HIP,170,633.50,393.86
LEFT_HIP,171,629.50,393.87
LEFT_HIP,172,629.46,393.86
LEFT_HIP,173,626.43,394.70
LEFT_HIP,174,625.48,396.58
LEFT_HIP,175,630.95,393.93
LEFT_HIP,176,638.63,392.92
LEFT_HIP,177,650.57,394.44
LEFT_HIP,178,650.52,394.28
LEFT_HIP,179,676.33,394.59
LEFT_HIP,180,690.56,392.36
LEFT_HIP,181,695.65,404.44
LEFT_HIP,182,706.59,400.22
LEFT_HIP,183,722.29,392.24
RIGHT_HIP,0,640.26,447.94
RIGHT_HIP,1,648.43,430.99
RIGHT_HIP,2,646.84,429.87
RIGHT_HIP,3,672.89,428.79
RIGHT_HIP,4,666.22,416.90
RIGHT_HIP,5,641.41,400.27
RIGHT_HIP,6,625.78,395.33
RIGHT_HIP,7,600.90,398.14
RIGHT_HIP,8,600.74,399.32
RIGHT_HIP,9,582.47,395.46
RIGHT_HIP,10,567.56,387.02
RIGHT_HIP,11,566.88,382.53
RIGHT_HIP,12,572.18,373.98
RIGHT_HIP,13,594.73,354.06
RIGHT_HIP,14,600.26,352.77
RIGHT_HIP,15,623.25,355.34
RIGHT_HIP,16,640.07,350.96
RIGHT_HIP,17,645.30,340.54
RIGHT_HIP,18,645.96,342.44
RIGHT_HIP,19,654.00,343.70
RIGHT_HIP,20,654.66,343.99
RIGHT_HIP,21,625.48,330.82
RIGHT_HIP,22,616.52,326.91
RIGHT_HIP,23,608.08,325.38
RIGHT_HIP,24,600.81,325.96
RIGHT_HIP,25,597.53,332.00
RIGHT_HIP,26,597.51,329.89
RIGHT_HIP,27,594.05,336.21
RIGHT_HIP,28,607.24,333.37
RIGHT_HIP,29,566.21,344.26
RIGHT_HIP,30,612.66,344.65
RIGHT_HIP,31,618.53,343.98
RIGHT_HIP,32,618.50,344.04
RIGHT_HIP,33,620.80,360.98
RIGHT_HIP,34,616.68,361.98
RIGHT_HIP,35,614.21,355.36
RIGHT_HIP,36,616.67,353.26
RIGHT_HIP,37,620.00,358.20
RIGHT_HIP,38,620.87,358.04
RIGHT_HIP,39,598.96,361.86
RIGHT_HIP,40,594.32,368.95
RIGHT_HIP,41,574.25,362.07
RIGHT_HIP,42,553.39,359.27
RIGHT_HIP,43,564.62,368.73
RIGHT_HIP,44,559.43,365.43
RIGHT_HIP,45,603.22,378.06
RIGHT_HIP,46,610.42,387.06
RIGHT_HIP,47,630.54,385.58
RIGHT_HIP,48,631.68,367.87
RIGHT_HIP,49,633.50,368.34
RIGHT_HIP,50,623.85,367.33
RIGHT_HIP,51,617.45,371.09
RIGHT_HIP,52,605.42,375.10
RIGHT_HIP,53,599.54,395.19
RIGHT_HIP,54,584.00,363.41
RIGHT_HIP,55,582.78,363.53
RIGHT_HIP,56,609.63,354.22
RIGHT_HIP,57,591.06,353.29
RIGHT_HIP,58,593.29,353.51
RIGHT_HIP,59,604.31,341.39
RIGHT_HIP,60,586.23,349.72
RIGHT_HIP,61,586.66,348.71
RIGHT_HIP,62,586.07,328.50
RIGHT_HIP,63,597.59,328.61
RIGHT_HIP,64,608.86,326.36
RIGHT_HIP,65,608.47,329.55
RIGHT_HIP,66,595.90,324.17
RIGHT_HIP,67,597.29,330.17
RIGHT_HIP,68,593.84,317.15
RIGHT_HIP,69,637.37,338.22
RIGHT_HIP,70,598.17,341.78
RIGHT_HIP,71,605.13,350.37
RIGHT_HIP,72,614.09,345.30
RIGHT_HIP,73,614.33,344.37
RIGHT_HIP,74,628.89,351.31
RIGHT_HIP,75,589.71,341.56
RIGHT_HIP,76,599.94,332.56
RIGHT_HIP,77,610.54,333.90
RIGHT_HIP,78,610.36,333.51
RIGHT_HIP,79,604.81,332.17
RIGHT_HIP,80,606.07,344.51
RIGHT_HIP,83,635.30,338.75
RIGHT_HIP,84,633.70,338.40
RIGHT_HIP,85,633.21,334.63
RIGHT_HIP,86,623.41,338.62
RIGHT_HIP,87,615.14,342.16
RIGHT_HIP,89,607.22,333.17
RIGHT_HIP,90,607.34,331.07
RIGHT_HIP,91,603.21,318.45
RIGHT_HIP,92,615.43,353.41
RIGHT_HIP,93,626.41,334.65
RIGHT_HIP,94,646.16,327.13
RIGHT_HIP,95,657.68,311.90
RIGHT_HIP,96,663.31,315.22
RIGHT_HIP,97,644.14,325.47
RIGHT_HIP,98,627.62,357.62
RIGHT_HIP,99,626.80,360.74
RIGHT_HIP,103,665.38,339.72
RIGHT_HIP,104,667.86,339.37
RIGHT_HIP,105,673.87,341.84
RIGHT_HIP,106,672.21,360.05
RIGHT_HIP,107,688.64,341.29
RIGHT_HIP,108,690.89,342.23
RIGHT_HIP,109,667.75,356.34
RIGHT_HIP,111,638.88,316.31
RIGHT_HIP,112,646.46,320.90
RIGHT_HIP,113,661.57,338.98
RIGHT_HIP,114,686.25,353.10
RIGHT_HIP,115,685.98,363.17
RIGHT_HIP,116,656.02,349.26
RIGHT_HIP,117,664.88,370.40
RIGHT_HIP,118,638.64,355.43
RIGHT_HIP,119,638.64,354.98
RIGHT_HIP,120,657.30,361.30
RIGHT_HIP,121,668.08,376.23
RIGHT_HIP,122,653.23,351.60
RIGHT_HIP,125,690.82,326.43
RIGHT_HIP,127,692.43,346.96
RIGHT_HIP,128,693.63,352.04
RIGHT_HIP,129,698.62,356.92
RIGHT_HIP,130,710.33,352.09
RIGHT_HIP,131,708.92,351.45
RIGHT_HIP,132,695.75,373.46
RIGHT_HIP,133,692.46,362.03
RIGHT_HIP,134,679.89,352.55
RIGHT_HIP,135,674.82,361.27
RIGHT_HIP,136,709.71,371.07
RIGHT_HIP,137,695.04,363.54
RIGHT_HIP,138,672.90,369.76
RIGHT_HIP,140,691.29,358.40
RIGHT_HIP,141,695.40,357.33
RIGHT_HIP,142,695.86,356.33
RIGHT_HIP,143,696.20,356.19
RIGHT_HIP,144,693.43,364.36
RIGHT_HIP,145,700.92,362.46
RIGHT_HIP,146,701.11,364.75
RIGHT_HIP,147,688.91,367.31
RIGHT_HIP,148,689.56,364.61
RIGHT_HIP,149,686.38,365.30
RIGHT_HIP,150,695.56,367.61
RIGHT_HIP,151,702.51,361.16
RIGHT_HIP,152,712.52,361.79
RIGHT_HIP,153,719.09,357.50
RIGHT_HIP,154,718.54,359.43
RIGHT_HIP,155,709.56,361.87
RIGHT_HIP,156,723.45,361.99
RIGHT_HIP,157,712.28,372.94
RIGHT_HIP,158,705.09,369.68
RIGHT_HIP,159,688.77,371.07
RIGHT_HIP,160,688.60,370.85
RIGHT_HIP,161,681.64,370.35
RIGHT_HIP,162,675.62,374.28
RIGHT_HIP,163,670.32,377.80
RIGHT_HIP,164,665.28,381.74
RIGHT_HIP,165,663.22,391.81
RIGHT_HIP,166,663.22,391.51
RIGHT_HIP,167,663.37,392.82
RIGHT_HIP,168,659.19,396.61
RIGHT_HIP,169,659.50,396.16
RIGHT_HIP,170,665.08,396.85
RIGHT_HIP,171,670.02,396.35
RIGHT_HIP,172,669.91,396.20
RIGHT_HIP,173,674.14,396.78
RIGHT_HIP,174,678.90,395.32
RIGHT_HIP,175,681.67,393.60
RIGHT_HIP,176,688.32,388.72
RIGHT_HIP,177,693.67,391.09
RIGHT_HIP,178,693.62,391.04
RIGHT_HIP,179,682.65,393.82
RIGHT_HIP,180,684.60,392.94
RIGHT_HIP,181,705.08,400.05
RIGHT_HIP,182,702.86,400.68
RIGHT_HIP,183,689.07,399.05
LEFT_KNEE,0,592.78,515.65
LEFT_KNEE,1,585.71,479.63
LEFT_KNEE,2,611.27,479.60
LEFT_KNEE,3,578.14,475.26
LEFT_KNEE,4,596.76,471.24
LEFT_KNEE,5,619.69,475.68
LEFT_KNEE,6,647.44,474.32
LEFT_KNEE,7,663.57,482.33
LEFT_KNEE,8,663.29,482.40
LEFT_KNEE,9,674.98,443.73
LEFT_KNEE,10,650.37,469.55
LEFT_KNEE,11,689.79,411.51
LEFT_KNEE,12,691.94,408.75
LEFT_KNEE,13,580.97,463.14
LEFT_KNEE,14,580.60,457.45
LEFT_KNEE,15,575.12,473.66
LEFT_KNEE,16,580.31,464.17
LEFT_KNEE,17,598.36,466.37
LEFT_KNEE,18,620.50,465.29
LEFT_KNEE,19,522.85,360.09
LEFT_KNEE,20,526.22,358.51
LEFT_KNEE,21,658.26,462.26
LEFT_KNEE,22,662.05,464.66
LEFT_KNEE,23,654.96,459.27
LEFT_KNEE,24,644.25,453.48
LEFT_KNEE,25,622.53,453.28
LEFT_KNEE,26,624.23,454.34
LEFT_KNEE,27,607.19,454.69
LEFT_KNEE,28,586.66,454.62
LEFT_KNEE,29,691.64,400.71
LEFT_KNEE,30,569.85,476.29
LEFT_KNEE,31,574.11,475.83
LEFT_KNEE,32,574.12,476.04
LEFT_KNEE,33,588.46,471.28
LEFT_KNEE,34,602.99,476.23
LEFT_KNEE,35,631.46,476.27
LEFT_KNEE,36,648.88,483.37
LEFT_KNEE,37,655.51,482.46
LEFT_KNEE,38,655.78,481.33
LEFT_KNEE,39,648.50,480.17
LEFT_KNEE,40,637.02,459.11
LEFT_KNEE,41,608.04,480.02
LEFT_KNEE,42,652.36,440.41
LEFT_KNEE,43,641.87,424.65
LEFT_KNEE,44,643.85,455.11
LEFT_KNEE,45,616.68,456.09
LEFT_KNEE,46,578.77,481.54
LEFT_KNEE,47,604.40,488.91
LEFT_KNEE,48,635.65,481.54
LEFT_KNEE,49,635.62,480.55
LEFT_KNEE,50,657.96,487.66
LEFT_KNEE,51,661.06,483.68
LEFT_KNEE,52,652.86,464.99
LEFT_KNEE,53,663.86,448.54
LEFT_KNEE,54,630.96,410.26
LEFT_KNEE,55,641.33,411.34
LEFT_KNEE,56,567.30,475.55
LEFT_KNEE,57,560.29,478.20
LEFT_KNEE,58,567.82,476.44
LEFT_KNEE,59,582.80,472.50
LEFT_KNEE,60,604.09,470.14
LEFT_KNEE,61,603.95,469.33
LEFT_KNEE,62,623.78,473.80
LEFT_KNEE,63,633.98,476.90
LEFT_KNEE,64,631.77,468.79
LEFT_KNEE,65,622.85,469.46
LEFT_KNEE,66,605.46,458.53
LEFT_KNEE,67,599.35,461.36
LEFT_KNEE,68,592.56,454.11
LEFT_KNEE,69,586.33,468.81
LEFT_KNEE,70,726.90,357.38
LEFT_KNEE,71,743.18,353.61
LEFT_KNEE,72,734.54,356.61
LEFT_KNEE,73,735.46,354.34
LEFT_KNEE,74,648.02,222.86
LEFT_KNEE,75,650.11,464.62
LEFT_KNEE,76,658.00,466.60
LEFT_KNEE,77,650.94,475.75
LEFT_KNEE,78,650.56,475.36
LEFT_KNEE,79,639.06,471.89
LEFT_KNEE,80,568.77,438.99
LEFT_KNEE,83,585.90,488.69
LEFT_KNEE,84,584.97,487.90
LEFT_KNEE,85,590.37,491.43
LEFT_KNEE,86,604.48,481.30
LEFT_KNEE,87,729.53,323.54
LEFT_KNEE,89,648.85,354.33
LEFT_KNEE,90,649.98,378.41
LEFT_KNEE,91,651.79,466.45
LEFT_KNEE,92,618.92,283.44
LEFT_KNEE,93,646.56,480.58
LEFT_KNEE,94,634.84,473.80
LEFT_KNEE,95,624.58,460.22
LEFT_KNEE,96,624.40,457.65
LEFT_KNEE,97,620.87,475.89
LEFT_KNEE,98,537.86,270.48
LEFT_KNEE,99,572.12,265.44
LEFT_KNEE,103,632.21,479.27
LEFT_KNEE,104,644.73,491.88
LEFT_KNEE,105,661.07,486.99
LEFT_KNEE,106,791.90,263.50
LEFT_KNEE,107,686.14,484.61
LEFT_KNEE,108,686.02,486.08
LEFT_KNEE,109,760.78,266.16
LEFT_KNEE,111,710.59,416.56
LEFT_KNEE,112,694.02,383.58
LEFT_KNEE,113,668.45,264.37
LEFT_KNEE,114,652.92,254.68
LEFT_KNEE,115,587.05,257.53
LEFT_KNEE,116,670.24,495.43
LEFT_KNEE,117,583.48,331.18
LEFT_KNEE,118,651.34,490.00
LEFT_KNEE,119,651.20,489.76
LEFT_KNEE,120,561.05,357.33
LEFT_KNEE,121,559.98,272.80
LEFT_KNEE,122,636.07,494.41
LEFT_KNEE,125,632.74,447.87
LEFT_KNEE,127,657.41,497.86
LEFT_KNEE,128,667.32,503.90
LEFT_KNEE,129,680.22,482.92
LEFT_KNEE,130,690.43,496.91
LEFT_KNEE,131,691.54,501.88
LEFT_KNEE,132,822.82,309.85
LEFT_KNEE,133,791.06,414.96
LEFT_KNEE,134,775.63,336.06
LEFT_KNEE,135,744.98,324.01
LEFT_KNEE,136,709.37,456.50
LEFT_KNEE,137,730.93,489.76
LEFT_KNEE,138,736.66,490.92
LEFT_KNEE,140,736.02,501.61
LEFT_KNEE,141,732.78,502.06
LEFT_KNEE,142,728.72,500.09
LEFT_KNEE,143,728.70,499.93
LEFT_KNEE,144,723.46,494.62
LEFT_KNEE,145,684.33,475.33
LEFT_KNEE,146,695.12,474.21
LEFT_KNEE,147,733.53,453.60
LEFT_KNEE,148,673.41,494.66
LEFT_KNEE,149,674.78,487.61
LEFT_KNEE,150,674.79,497.66
LEFT_KNEE,151,673.26,500.11
LEFT_KNEE,152,676.79,502.29
LEFT_KNEE,153,684.37,498.73
LEFT_KNEE,154,683.71,498.09
LEFT_KNEE,155,691.51,491.99
LEFT_KNEE,156,714.12,482.21
LEFT_KNEE,157,724.68,496.99
LEFT_KNEE,158,738.12,494.33
LEFT_KNEE,159,746.00,498.23
LEFT_KNEE,160,746.12,496.96
LEFT_KNEE,161,751.44,499.36
LEFT_KNEE,162,752.00,502.30
LEFT_KNEE,163,749.74,505.79
LEFT_KNEE,164,743.49,498.69
LEFT_KNEE,165,733.23,497.87
LEFT_KNEE,166,733.75,497.92
LEFT_KNEE,167,714.51,492.61
LEFT_KNEE,168,704.28,497.40
LEFT_KNEE,169,656.04,502.42
LEFT_KNEE,170,626.39,498.70
LEFT_KNEE,171,597.84,501.37
LEFT_KNEE,172,598.01,501.24
LEFT_KNEE,173,584.02,504.88
LEFT_KNEE,174,578.91,511.65
LEFT_KNEE,175,589.19,509.27
LEFT_KNEE,176,604.95,506.24
LEFT_KNEE,177,636.33,512.94
LEFT_KNEE,178,636.30,513.00
LEFT_KNEE,179,678.35,503.46
LEFT_KNEE,180,687.16,501.44
LEFT_KNEE,181,665.30,503.92
LEFT_KNEE,182,717.41,511.80
LEFT_KNEE,183,770.56,500.64
RIGHT_KNEE,0,620.33,480.81
RIGHT_KNEE,1,574.73,478.18
RIGHT_KNEE,2,575.88,480.91
RIGHT_KNEE,3,581.83,469.98
RIGHT_KNEE,4,565.44,459.42
RIGHT_KNEE,5,560.70,451.21
RIGHT_KNEE,6,574.72,438.62
RIGHT_KNEE,7,588.63,449.71
RIGHT_KNEE,8,588.47,451.92
RIGHT_KNEE,9,664.06,470.09
RIGHT_KNEE,10,675.26,429.55
RIGHT_KNEE,11,633.13,468.90
RIGHT_KNEE,12,611.16,464.69
RIGHT_KNEE,13,679.77,388.52
RIGHT_KNEE,14,681.82,389.85
RIGHT_KNEE,15,649.98,380.04
RIGHT_KNEE,16,592.52,365.44
RIGHT_KNEE,17,571.61,367.06
RIGHT_KNEE,18,539.46,365.05
RIGHT_KNEE,19,643.73,461.60
RIGHT_KNEE,20,644.01,461.66
RIGHT_KNEE,21,550.41,392.21
RIGHT_KNEE,22,517.61,369.36
RIGHT_KNEE,23,527.51,385.52
RIGHT_KNEE,24,607.90,356.66
RIGHT_KNEE,25,625.65,359.85
RIGHT_KNEE,26,628.81,360.41
RIGHT_KNEE,27,680.10,385.25
RIGHT_KNEE,28,692.76,387.41
RIGHT_KNEE,29,575.78,461.08
RIGHT_KNEE,30,682.31,416.04
RIGHT_KNEE,31,652.99,422.14
RIGHT_KNEE,32,653.08,422.29
RIGHT_KNEE,33,593.06,450.99
RIGHT_KNEE,34,571.18,429.07
RIGHT_KNEE,35,549.49,438.77
RIGHT_KNEE,36,551.59,445.25
RIGHT_KNEE,37,569.99,454.93
RIGHT_KNEE,38,568.62,453.97
RIGHT_KNEE,39,602.23,452.87
RIGHT_KNEE,40,623.19,464.55
RIGHT_KNEE,41,647.48,440.82
RIGHT_KNEE,42,574.82,470.72
RIGHT_KNEE,43,572.31,470.05
RIGHT_KNEE,44,561.07,480.54
RIGHT_KNEE,45,566.12,483.83
RIGHT_KNEE,46,573.68,470.21
RIGHT_KNEE,47,556.28,456.69
RIGHT_KNEE,48,577.22,431.11
RIGHT_KNEE,49,577.92,430.50
RIGHT_KNEE,50,580.10,456.24
RIGHT_KNEE,51,607.39,452.10
RIGHT_KNEE,52,647.75,461.11
RIGHT_KNEE,53,620.15,485.05
RIGHT_KNEE,54,590.12,471.13
RIGHT_KNEE,55,590.08,471.34
RIGHT_KNEE,56,674.84,427.78
RIGHT_KNEE,57,667.64,415.69
RIGHT_KNEE,58,644.81,402.16
RIGHT_KNEE,59,663.14,322.67
RIGHT_KNEE,60,556.09,376.21
RIGHT_KNEE,61,557.50,373.47
RIGHT_KNEE,62,526.29,368.74
RIGHT_KNEE,63,489.35,366.30
RIGHT_KNEE,64,484.21,365.11
RIGHT_KNEE,65,498.30,357.62
RIGHT_KNEE,66,560.48,300.40
RIGHT_KNEE,67,585.86,414.58
RIGHT_KNEE,68,570.91,236.20
RIGHT_KNEE,69,675.83,319.59
RIGHT_KNEE,70,608.56,440.97
RIGHT_KNEE,71,600.91,478.89
RIGHT_KNEE,72,616.58,472.25
RIGHT_KNEE,73,616.89,470.94
RIGHT_KNEE,74,636.47,474.71
RIGHT_KNEE,75,603.52,346.92
RIGHT_KNEE,76,549.30,352.87
RIGHT_KNEE,77,488.44,352.11
RIGHT_KNEE,78,487.97,357.37
RIGHT_KNEE,79,492.38,362.64
RIGHT_KNEE,80,568.30,427.70
RIGHT_KNEE,83,724.59,340.80
RIGHT_KNEE,84,721.02,330.69
RIGHT_KNEE,85,747.57,332.49
RIGHT_KNEE,86,748.81,331.88
RIGHT_KNEE,87,659.54,410.32
RIGHT_KNEE,89,641.83,442.01
RIGHT_KNEE,90,640.06,439.15
RIGHT_KNEE,91,621.28,228.33
RIGHT_KNEE,92,651.08,470.26
RIGHT_KNEE,93,527.34,266.98
RIGHT_KNEE,94,566.84,249.91
RIGHT_KNEE,95,562.58,273.07
RIGHT_KNEE,96,574.90,280.67
RIGHT_KNEE,97,519.06,260.77
RIGHT_KNEE,98,612.72,477.93
RIGHT_KNEE,99,608.55,477.69
RIGHT_KNEE,103,691.37,243.62
RIGHT_KNEE,104,750.57,249.62
RIGHT_KNEE,105,766.12,248.56
RIGHT_KNEE,106,672.74,488.87
RIGHT_KNEE,107,785.42,257.19
RIGHT_KNEE,108,786.69,258.20
RIGHT_KNEE,109,693.31,470.92
RIGHT_KNEE,111,695.63,245.00
RIGHT_KNEE,112,677.29,250.49
RIGHT_KNEE,113,693.60,406.65
RIGHT_KNEE,114,690.86,478.36
RIGHT_KNEE,115,681.70,488.23
RIGHT_KNEE,116,557.78,254.07
RIGHT_KNEE,117,659.19,483.27
RIGHT_KNEE,118,531.06,252.17
RIGHT_KNEE,119,531.73,250.63
RIGHT_KNEE,120,603.53,419.16
RIGHT_KNEE,121,637.82,481.85
RIGHT_KNEE,122,594.36,242.44
RIGHT_KNEE,125,671.31,286.48
RIGHT_KNEE,127,744.45,257.85
RIGHT_KNEE,128,791.84,277.39
RIGHT_KNEE,129,801.10,286.20
RIGHT_KNEE,130,827.13,292.77
RIGHT_KNEE,131,826.32,292.83
RIGHT_KNEE,132,698.35,493.06
RIGHT_KNEE,133,735.53,403.58
RIGHT_KNEE,134,737.52,423.00
RIGHT_KNEE,135,737.08,452.58
RIGHT_KNEE,136,708.25,437.35
RIGHT_KNEE,137,680.76,297.40
RIGHT_KNEE,138,656.91,327.66
RIGHT_KNEE,140,602.86,415.14
RIGHT_KNEE,141,593.64,426.13
RIGHT_KNEE,142,597.75,434.90
RIGHT_KNEE,143,598.47,436.32
RIGHT_KNEE,144,619.76,443.38
RIGHT_KNEE,145,654.62,437.71
RIGHT_KNEE,146,701.69,474.13
RIGHT_KNEE,147,688.61,483.73
RIGHT_KNEE,148,770.92,440.89
RIGHT_KNEE,149,767.92,438.13
RIGHT_KNEE,150,786.90,442.58
RIGHT_KNEE,151,784.77,440.06
RIGHT_KNEE,152,776.05,445.21
RIGHT_KNEE,153,755.26,446.85
RIGHT_KNEE,154,755.27,447.53
RIGHT_KNEE,155,718.52,440.52
RIGHT_KNEE,156,655.23,438.76
RIGHT_KNEE,157,633.86,440.58
RIGHT_KNEE,158,619.57,444.49
RIGHT_KNEE,159,614.86,452.55
RIGHT_KNEE,160,614.82,452.23
RIGHT_KNEE,161,621.51,457.36
RIGHT_KNEE,162,631.85,466.79
RIGHT_KNEE,163,648.36,488.33
RIGHT_KNEE,164,669.92,488.17
RIGHT_KNEE,165,696.14,488.45
RIGHT_KNEE,166,697.57,488.43
RIGHT_KNEE,167,711.82,494.56
RIGHT_KNEE,168,714.59,496.35
RIGHT_KNEE,169,736.98,490.75
RIGHT_KNEE,170,742.20,488.89
RIGHT_KNEE,171,742.76,488.06
RIGHT_KNEE,172,742.84,488.38
RIGHT_KNEE,173,741.55,488.64
RIGHT_KNEE,174,734.53,489.84
RIGHT_KNEE,175,723.87,492.00
RIGHT_KNEE,176,709.33,495.06
RIGHT_KNEE,177,698.95,498.30
RIGHT_KNEE,178,698.95,498.31
RIGHT_KNEE,179,676.33,502.16
RIGHT_KNEE,180,684.96,501.29
RIGHT_KNEE,181,724.94,506.92
RIGHT_KNEE,182,721.94,502.26
RIGHT_KNEE,183,649.38,506.76
LEFT_ANKLE,0,608.98,583.64
LEFT_ANKLE,1,623.62,578.05
LEFT_ANKLE,2,628.22,576.27
LEFT_ANKLE,3,640.63,576.26
LEFT_ANKLE,4,655.28,567.78
LEFT_ANKLE,5,660.01,561.91
LEFT_ANKLE,6,650.83,570.56
LEFT_ANKLE,7,637.40,562.00
LEFT_ANKLE,8,637.12,562.51
LEFT_ANKLE,9,640.97,485.21
LEFT_ANKLE,10,615.34,576.69
LEFT_ANKLE,11,801.40,439.28
LEFT_ANKLE,12,795.16,428.36
